cluster,gene,rank,score,logfoldchange,pval,pval_adj
6,PLCB4,67,15.940327,2.838162,3.326084084108613e-57,7.670289606073343e-55
6,NR3C2,68,15.939676,2.148999,3.360910453076792e-57,7.670289606073343e-55
6,CNTN5,69,15.897451,3.3538148,6.599589156656817e-57,1.4843336829298136e-54
6,GRIA1,70,15.870622,2.7647836,1.0123324220305022e-56,2.2443409796416235e-54
6,DAB1,71,15.825397,2.750351,2.078850825473167e-56,4.543899431058885e-54
6,C8orf34,72,15.670137,3.3312635,2.420564552634452e-55,5.145854971552611e-53
6,REEP1,73,15.581442,2.5244362,9.733440217132105e-55,2.041260253103691e-52
6,ROBO1,74,15.5753,2.3677468,1.0714845883669175e-54,2.217115910248826e-52
6,SHISA6,75,15.567517,3.3153672,1.2101324464092412e-54,2.4710586099769757e-52
6,NETO2,76,15.519463,3.0579123,2.5618791852259635e-54,5.0971542404515034e-52
6,SRRM4,77,15.497982,2.495444,3.5795948015407806e-54,7.031864775330553e-52
6,PLXNA4,78,15.495265,2.7867687,3.734172556239967e-54,7.243827987536005e-52
6,SYNE1,79,15.432408,1.9979166,9.910171111118905e-54,1.8987153762154852e-51
6,GABRG3,80,15.417975,3.122041,1.239297145100945e-53,2.34544541400263e-51
6,CACNA1D,81,15.404164,2.2554908,1.5346064051575186e-53,2.8693441929686186e-51
6,KIAA1549L,82,15.345779,2.4663408,3.779939037764006e-53,6.983437372269001e-51
6,SORCS3,83,15.304855,2.641245,7.095907822413197e-53,1.2827111696664163e-50
6,ATCAY,84,15.300582,2.3575985,7.577555565866251e-53,1.3516791359388317e-50
6,RANBP17,85,15.138814,3.0879984,8.98193223100782e-52,1.554125165881059e-49
6,CACNA1C,86,15.138587,2.4931138,9.012904499600186e-52,1.554125165881059e-49
6,CALB2,87,15.129361,6.6871524,1.0369718640738262e-51,1.7684358635782094e-49
6,SYT16,88,15.11456,2.27859,1.2983600502233431e-51,2.190135828197398e-49
6,FRRS1L,89,15.103494,2.2371047,1.5357518415879094e-51,2.5627239601723404e-49
6,NBEA,90,15.088325,1.9235704,1.9328806081331285e-51,3.1911036337891513e-49
6,GRIN1,91,15.081164,2.277786,2.154354611997321e-51,3.519308339324887e-49
6,PDE3A,92,15.055694,3.761126,3.167598688901507e-51,5.120621255527342e-49
6,TMEM178B,93,15.036789,2.2276824,4.2150854924198525e-51,6.743702242975638e-49
6,PODXL2,94,15.010667,2.804956,6.251622510918154e-51,9.899890790503963e-49
6,KLHL29,95,14.86237,2.390176,5.78428035824841e-50,8.976624687965707e-48
6,DCLK1,96,14.859681,2.6381404,6.021151885585082e-50,9.251708525979692e-48
6,ST8SIA5,97,14.834946,2.739559,8.707454564686577e-50,1.3248136018565784e-47
6,SYT1,98,14.816635,3.1823795,1.143724492667576e-49,1.7232485826901078e-47
6,PNMA2,99,14.763174,2.7393553,2.5308371857154825e-49,3.7765444504921703e-47
6,CAMK4,100,14.740986,2.3695185,3.5161263917545635e-49,5.196834807013245e-47
7,GRIP1,1,17.758755,5.0318184,1.4746941776423012e-70,2.2885778942830876e-66
7,CNTNAP2,2,17.646856,4.36701,1.0758065874732423e-69,8.24711477224959e-66
7,PAM,3,17.624624,3.7176523,1.5942615063308698e-69,8.24711477224959e-66
7,NXPH1,4,17.561165,5.6049476,4.886187276984541e-69,1.8957185087880774e-65
7,KCNC2,5,17.452726,4.7164736,3.2818730607984032e-68,9.54895966846809e-65
7,XKR4,6,17.441647,4.012404,3.984256205182993e-68,9.54895966846809e-65
7,KIAA1217,7,17.437193,4.863003,4.307153661916144e-68,9.54895966846809e-65
7,ELAVL2,8,16.611202,4.2660847,5.78222104212909e-62,1.1216786044100169e-58
7,ZNF385D,9,16.55415,4.992316,1.4943954567099434e-61,2.5768358991868456e-58
7,GRIA1,10,16.363222,3.742697,3.501066859695171e-60,5.433305659560935e-57
7,CADPS,11,16.158344,3.5017715,9.919130105007375e-59,1.3994089099964496e-55
7,SNRPN,12,16.129597,3.4621916,1.580512981655571e-58,2.0439984135260676e-55
7,NRXN3,13,16.106884,3.246087,2.2823601437307757e-58,2.6126201340865367e-55
7,UNC5D,14,16.104897,4.138579,2.35689682822421e-58,2.6126201340865367e-55
7,PTCHD4,15,16.085535,4.4368668,3.22252874238556e-58,3.3340282368721006e-55
7,DLGAP1,16,15.73957,3.6394224,8.099292144135801e-56,7.8558071740527185e-53
7,GRIK1,17,15.730404,4.8580456,9.361186048772582e-56,8.54566154652363e-53
7,TENM1,18,15.6497555,3.438613,3.3349649914161265e-55,2.87529565009927e-52
7,GRIK3,19,15.620309,4.1383834,5.2948591376105864e-55,4.324785208240984e-52
7,SETBP1,20,15.28833,3.006534,9.14658043337033e-53,7.097289087273708e-50
7,ANK1,21,15.23595,4.692716,2.0413541407935787e-52,1.4919974035336498e-49
7,PCLO,22,15.233632,3.1682208,2.115081054046027e-52,1.4919974035336498e-49
7,GRIK2,23,15.1875105,3.584385,4.278633279940024e-52,2.8869612987560534e-49
7,TENM3,24,15.085292,3.4697807,2.0237633498577077e-51,1.3086159761017404e-48
7,GAD1,25,15.006963,4.123898,6.610577449137513e-51,4.1035820573266025e-48
7,RBFOX1,26,14.600667,4.1500974,2.781103858435226e-48,1.6599981068867797e-45
7,NEGR1,27,14.587416,3.1529176,3.377500260394185e-48,1.9413120941132358e-45
7,TENM2,28,14.562533,3.5707083,4.8622105951864864e-48,2.6948802223821102e-45
7,RAB3C,29,14.4762535,3.271109,1.7117691792222301e-47,9.160326169775789e-45
7,KAZN,30,14.462523,2.9193523,2.089924160015472e-47,1.0524167038079073e-44
7,SLC44A5,31,14.462119,3.1657982,2.1022564480987902e-47,1.0524167038079073e-44
7,KIF26B,32,14.370096,3.2991357,7.971996669265975e-47,3.8661692596980834e-44
7,GAD2,33,14.275756,4.372276,3.099106443358978e-46,1.4574252392269084e-43
7,HCN1,34,14.250394,3.233147,4.457574728897177e-46,2.034620653463391e-43
7,FGF12,35,14.215316,3.289772,7.361895986471485e-46,3.1786007441524215e-43
7,SYN2,36,14.215205,3.0573843,7.373518061053366e-46,3.1786007441524215e-43
7,PLCH1,37,14.130582,3.9527702,2.4610368109934946e-45,1.0322386559407579e-42
7,RASGRF2,38,14.02829,2.9807446,1.0464481610865727e-44,4.2736392136585586e-42
7,KIAA1211,39,13.929974,3.126834,4.1651096245093713e-44,1.6573932375066904e-41
7,PTPRM,40,13.912637,2.7833562,5.308602187424021e-44,2.0596049336658345e-41
7,ARX,41,13.89611,4.6769824,6.68793466582692e-44,2.531464831194341e-41
7,PLCB1,42,13.772321,2.9204693,3.740010367660532e-43,1.3819338308505665e-40
7,MYT1L,43,13.738751,3.0249586,5.949292870067624e-43,2.1471413035018477e-40
7,CELF4,44,13.726604,2.9041958,7.0354203782479205e-43,2.481424746591579e-40
7,CCSER1,45,13.72296,3.1202273,7.398182362269637e-43,2.5513864906680555e-40
7,DLGAP2,46,13.694324,3.4392483,1.0977852459545548e-42,3.703593311297551e-40
7,PTPRN2,47,13.652766,2.8632052,1.9435889271713614e-42,6.417565225696247e-40
7,ASTN2,48,13.608816,2.4884813,3.5494640157188465e-42,1.1475860845820997e-39
7,ADGRL2,49,13.572081,3.1620264,5.863339033701954e-42,1.8570032339596046e-39
7,SRRM3,50,13.569762,2.6566734,6.05181781606003e-42,1.8783632137487123e-39
7,SYT1,51,13.553823,3.7922938,7.520799189214398e-42,2.2885349532827107e-39
7,EPHA6,52,13.550069,3.3554547,7.91553526405419e-42,2.3623306108241726e-39
7,CACNB4,53,13.5274315,3.1834881,1.0772150961166882e-41,3.1542077503084685e-39
7,LHX6,54,13.481163,6.61266,2.0189854800895103e-41,5.802339938057243e-39
7,GRIN2B,55,13.428674,2.9435701,4.107008732534536e-41,1.1588485185491539e-38
7,DCX,56,13.4053,3.22429,5.629505813086521e-41,1.5572346227717355e-38
7,SLC4A10,57,13.404122,2.8207996,5.719593627037111e-41,1.5572346227717355e-38
7,ADCY8,58,13.197661,2.7905934,9.050110388061824e-40,2.4215286743505423e-37
7,DAPK1,59,13.184226,2.5242481,1.0815793197868519e-39,2.8449202480969752e-37
7,GRIP2,60,13.119847,4.1892757,2.5344400427043495e-39,6.5553291704548e-37
7,SCN1A,61,13.08856,2.7002425,3.827956927360484e-39,9.738698943558581e-37
7,VSTM2A,62,13.083812,3.0715234,4.074824241164097e-39,1.0199547967520261e-36
7,AHI1,63,13.032831,2.048934,7.959797290045022e-39,1.9607633991144236e-36
7,PACRG,64,12.969999,2.5624852,1.810330608076481e-38,4.389768860427955e-36
7,UNC80,65,12.92454,2.4251976,3.27248190384823e-38,7.81317641012626e-36
7,TRPC4,66,12.883425,3.501973,5.580347769750284e-38,1.3121426824053733e-35
7,KCNC1,67,12.8653145,2.7659926,7.055415277695516e-38,1.6342237267844285e-35
7,TMEM178B,68,12.857511,2.4248662,7.804954725039326e-38,1.7812513584983133e-35
7,NBEA,69,12.853021,1.9915761,8.271640321653448e-38,1.8603997993005776e-35
7,SOX6,70,12.838554,3.382698,9.971900951651562e-38,2.2107704409811515e-35
7,AAK1,71,12.837046,1.8404106,1.0168164665030414e-37,2.2225316540367184e-35
7,OXR1,72,12.781538,2.5557787,2.0791796423345862e-37,4.481498454082006e-35
7,FAM189A1,73,12.779992,2.6116269,2.120923548947769e-37,4.50885103508499e-35
7,CNTNAP3B,74,12.717233,2.8818395,4.7436490268371146e-37,9.948201249660159e-35
7,KCND2,75,12.705086,3.0220962,5.5408736989000836e-37,1.1465175857764053e-34
7,SLC8A3,76,12.676522,2.779173,7.979466814563885e-37,1.629386124937065e-34
7,PAK3,77,12.672252,2.6031055,8.425997169661237e-37,1.6982214295580875e-34
7,AGBL4,78,12.658559,2.787693,1.0032359839412732e-36,1.99605374804931e-34
7,CDH9,79,12.657013,3.20975,1.0231846703698328e-36,2.0099750505657514e-34
7,RIMS2,80,12.651271,2.8818197,1.1007927640551599e-36,2.1354003631715034e-34
7,GRIA3,81,12.646302,2.5324547,1.1726580063031424e-36,2.2467258765207985e-34
7,KLF12,82,12.613616,2.6063836,1.776518331540817e-36,3.362169266729505e-34
7,OSBPL6,83,12.538379,2.3107297,4.603184397644246e-36,8.606845622535067e-34
7,ATP8A2,84,12.504846,2.6611102,7.023618599150297e-36,1.2976135361930172e-33
7,GRM5,85,12.47595,2.9291382,1.0099364011702725e-35,1.8439062364425245e-33
7,SPOCK3,86,12.470687,2.70431,1.0789188251650886e-35,1.9469466567136056e-33
7,KCTD16,87,12.458797,2.681681,1.2524452953932651e-35,2.234103280368745e-33
7,OSBPL10,88,12.369389,2.8038948,3.827213758923818e-35,6.749378445993038e-33
7,SRRM4,89,12.367953,2.6411312,3.896222264057834e-35,6.793873406282419e-33
7,NETO1,90,12.356432,2.690223,4.496747981013036e-35,7.753892435260146e-33
7,NHS,91,12.344433,2.9078736,5.220091731886179e-35,8.902264130455122e-33
7,RPH3A,92,12.311747,3.1859953,7.831010326937804e-35,1.320972274605954e-32
7,TMEM132B,93,12.29982,2.3104508,9.077581783877138e-35,1.514784857032143e-32
7,GPC6,94,12.287453,3.2186794,1.0578734772408535e-34,1.7465040950320008e-32
7,CHD5,95,12.227896,2.2431548,2.205785038015007e-34,3.6033240005215676e-32
7,GRIN3A,96,12.188805,3.807528,3.5661276596741877e-34,5.764868244842054e-32
7,FRMPD4,97,12.159837,2.794944,5.0860484952585015e-34,8.137153257517184e-32
7,MPPED1,98,12.15575,2.9048343,5.3468464864991025e-34,8.467113328977507e-32
7,CPLX1,99,12.118353,3.2434294,8.443918961376825e-34,1.3236482662788582e-31
7,TMTC1,100,12.095789,2.458772,1.1116909830630029e-33,1.7252332366154742e-31
8,FGF13,1,15.789242,6.2641454,3.689887433715737e-56,5.7263363083834526e-52
8,GRIP1,2,15.530568,5.688303,2.1546304381983344e-54,1.6718854885199978e-50
8,FSTL5,3,15.466638,5.763749,5.827192427516785e-54,3.014406642754433e-50
8,KAZN,4,15.421138,3.9445322,1.180073346381981e-53,4.578389565625491e-50
8,GRIN2A,5,15.195178,4.47097,3.806269655309094e-52,1.1813899756148365e-48
8,FGF14,6,15.027241,4.273868,4.868662952240713e-51,1.2592796725970604e-47
8,MTUS2,7,14.975965,4.509795,1.0542695513063459e-50,2.337315595246169e-47
8,MYO16,8,14.921117,4.3500824,2.4021759954230976e-50,4.659921159121382e-47
8,ALK,9,14.899249,4.89817,3.3330618669006554e-50,5.74730967915903e-47
8,GAD2,10,14.783381,5.444132,1.8751157050620464e-49,2.90999206268579e-46
8,PTPRT,11,14.765525,4.687281,2.444119970717832e-49,3.4482088932336394e-46
8,GRIK1,12,14.7366905,5.4138145,3.74703454980297e-49,4.845852431532692e-46
8,KCNC2,13,14.576512,4.6484513,3.962471638918264e-48,4.7302767203363494e-45
8,SLC6A1,14,14.57109,3.843912,4.2899313247748466e-48,4.755388873512918e-45
8,UNC5D,15,14.477355,4.609665,1.6845537119917428e-47,1.7428392704266572e-44
8,SGCZ,16,14.402932,4.8209605,4.959421405169151e-47,4.810328799176254e-44
8,PTCHD4,17,14.393232,5.1420035,5.70654476704636e-47,5.209404014105439e-44
8,RPH3A,18,14.307522,4.4766755,1.963873143044377e-46,1.6931859614947602e-43
8,RAB3C,19,14.283537,4.1220903,2.7716840603249205e-46,2.2638823648517074e-43
8,NXPH1,20,14.217888,5.2640095,7.096267035024285e-46,5.506348405827093e-43
8,SYT1,21,14.026671,4.3837943,1.0706026866264587e-44,7.91175385416953e-42
8,PIP5K1B,22,14.009388,4.007252,1.365769299899004e-44,9.634260802333021e-42
8,EYA4,23,13.840348,5.5407114,1.4549976557834528e-43,9.81743853047974e-41
8,GABRB2,24,13.825666,3.665423,1.7845189427663382e-43,1.1539145613662835e-40
8,CCSER1,25,13.728889,3.6382787,6.817009015080089e-43,4.2317265162011166e-40
8,ZMAT4,26,13.719146,4.2056775,7.797846553198221e-43,4.654414640733969e-40
8,KIAA1211,27,13.61677,3.8357327,3.183390388320261e-42,1.8297420531978564e-39
8,ERBB4,28,13.549356,3.5063016,7.992733578338478e-42,4.297815445312525e-39
8,TACR1,29,13.549005,5.6794934,8.031229326249322e-42,4.297815445312525e-39
8,ATP8A2,30,13.544331,3.4410985,8.559050684086567e-42,4.3968216419592315e-39
8,MACROD2,31,13.542435,3.1649213,8.782877176411894e-42,4.3968216419592315e-39
8,GRIK2,32,13.453374,3.5735955,2.9413946386543396e-41,1.426484481164897e-38
8,TMEM132D,33,13.42789,3.634848,4.150703319618015e-41,1.9519625702167262e-38
8,VWC2,34,13.379127,4.151991,8.008258507668145e-41,3.6552989347206456e-38
8,TMEM132B,35,13.28645,2.9451663,2.7742979546465495e-40,1.2251880865772075e-37
8,SYN2,36,13.284643,3.4205415,2.842114254576936e-40,1.2251880865772075e-37
8,GRIA4,37,13.238966,3.2563076,5.226342750527307e-40,2.192097652579278e-37
8,PKNOX2,38,13.2042675,3.342425,8.290228940028792e-40,3.385685866323864e-37
8,CELF4,39,13.114237,3.2664773,2.7291711332368984e-39,1.0860001747872672e-36
8,RGS7,40,12.977294,3.1501331,1.6459338887041948e-38,6.3858120047001e-36
8,GRIN3A,41,12.935365,4.7083807,2.842703554751986e-38,1.075997962590148e-35
8,KCNAB1,42,12.895552,3.3179154,4.768369468571521e-38,1.7619125186371768e-35
8,UNC13C,43,12.889953,4.628672,5.127535240510963e-38,1.8505632418020845e-35
8,KCTD16,44,12.851771,3.3785284,8.406347161142688e-38,2.964956854403941e-35
8,RIMBP2,45,12.837618,3.1293664,1.009321966045673e-37,3.480815020236178e-35
8,GABBR2,46,12.815529,3.219822,1.34219383550484e-37,4.5281535072173066e-35
8,GPR158,47,12.800274,3.1957712,1.6337321700560055e-37,5.39444458448918e-35
8,RBFOX3,48,12.655572,3.241546,1.0421358454282658e-36,3.3693554552502623e-34
8,GRIA1,49,12.636305,3.3381224,1.331663304534361e-36,4.2175679230752545e-34
8,KIT,50,12.632557,5.3661013,1.3966420165896533e-36,4.334897491090966e-34
8,EXT1,51,12.629868,2.9196026,1.445206697815894e-36,4.397678969295071e-34
8,PRELID2,52,12.613996,4.469166,1.7679720769009505e-36,5.276376665658817e-34
8,GAD1,53,12.60143,3.8445642,2.073504969052757e-36,6.071457285798064e-34
8,NYAP2,54,12.598653,3.4571283,2.1478269378778902e-36,6.172615972023515e-34
8,ADGRL2,55,12.532915,3.4556468,4.931625010770753e-36,1.391525246220933e-33
8,EGFR,56,12.53049,3.6043673,5.084761638999398e-36,1.409114569207708e-33
8,CDK14,57,12.52877,2.7030573,5.1962038490842194e-36,1.4147348690164562e-33
8,KCNIP1,58,12.499054,3.389876,7.554489704809965e-36,2.0213469953266524e-33
8,CCDC85A,59,12.497378,3.5198557,7.715366713599954e-36,2.0294029835314862e-33
8,RIMS1,60,12.464268,2.9844768,1.1694168356560843e-35,3.011528836426065e-33
8,DLGAP1,61,12.463297,3.5200222,1.1837312908176427e-35,3.011528836426065e-33
8,GRIP2,62,12.404305,4.6485734,2.4765098304742263e-35,6.19886388050476e-33
8,SCN1A,63,12.352853,3.077716,4.701417935164191e-35,1.1400203896220794e-32
8,UBASH3B,64,12.33579,3.489245,5.811600704751523e-35,1.387542020569829e-32
8,MGAT4C,65,12.326046,3.681886,6.558659495296281e-35,1.5421793440530754e-32
8,PRKCE,66,12.286233,2.346902,1.0739445865437702e-34,2.4875441848616075e-32
8,SV2C,67,12.255503,5.7273808,1.5697243064894172e-34,3.582434045942539e-32
8,DAB1,68,12.232489,3.1706262,2.0845401405133593e-34,4.688402672554612e-32
8,NRIP3,69,12.208327,4.5371585,2.805995490823717e-34,6.220892003156182e-32
8,ADARB2,70,12.179625,4.0042005,3.991141186176575e-34,8.7237352208837e-32
8,CNTNAP2,71,12.143471,3.3011487,6.213307939274295e-34,1.3392267487444135e-31
8,RERG,72,12.099029,4.198212,1.0686788747634819e-33,2.2291951318128166e-31
8,MPPED1,73,12.098368,3.8652515,1.0773222171915796e-33,2.2291951318128166e-31
8,XKR4,74,12.014069,3.1220558,2.9972914041206928e-33,6.120390171124873e-31
8,KCNJ3,75,11.969229,2.9483793,5.1504967279063934e-33,1.0380592041607704e-30
8,CCK,76,11.961293,3.5318723,5.667257702104952e-33,1.1275663112688044e-30
8,NFIB,77,11.831493,2.352668,2.683258884958088e-32,5.2710752703372866e-30
8,CACNA1B,78,11.828142,3.081942,2.792538059878766e-32,5.417174768907321e-30
8,PDZRN3,79,11.819457,3.1041954,3.096810652482587e-32,5.933259816774971e-30
8,PKP2,80,11.812005,4.8751574,3.383921948707992e-32,6.404278624634064e-30
8,ZNF385D,81,11.787668,3.5544908,4.5188044223022686e-32,8.449075401169749e-30
8,ADAM22,82,11.77475,2.487889,5.267318458678666e-32,9.731370852408835e-30
8,PDE10A,83,11.692523,2.9796019,1.3918992435344277e-31,2.511730739582649e-29
8,RBFOX1,84,11.687232,4.0699444,1.4813645293841513e-31,2.6424478312083497e-29
8,PTPRM,85,11.685204,2.6519983,1.5171534028158335e-31,2.6755345066248775e-29
8,NTNG1,86,11.661528,3.3090189,2.0041406549976017e-31,3.494635823023346e-29
8,SLC2A13,87,11.621494,2.6714156,3.204814456720025e-31,5.526168394870896e-29
8,LINGO2,88,11.561708,3.5938163,6.4414118683981425e-31,1.0985084701722063e-28
8,PRICKLE2,89,11.534329,2.5769382,8.857505197114103e-31,1.4941263386305844e-28
8,GRIN2B,90,11.5003805,3.0027575,1.3133584720680907e-30,2.1916139922607204e-28
8,DNER,91,11.4779825,2.5691915,1.7020574445508175e-30,2.810024412977036e-28
8,NHS,92,11.416257,3.184852,3.468525196710752e-30,5.6661097397635955e-28
8,CACNA2D1,93,11.408718,2.4130719,3.7826422802301595e-30,6.114877661134568e-28
8,GRM5,94,11.282004,3.124025,1.6103483015058515e-29,2.5763912671205474e-27
8,THRB,95,11.1901655,2.5715263,4.5558247699831264e-29,7.21447393932328e-27
8,DOK6,96,11.173235,2.692077,5.513547274998223e-29,8.642903046535093e-27
8,CACNG3,97,11.095946,2.758953,1.3126385386370663e-28,2.037083748110863e-26
8,OSBPL6,98,11.085585,2.5085452,1.4738395751762923e-28,2.264605580907018e-26
8,BCL11B,99,11.072094,3.5407562,1.7135015112581206e-28,2.607042152275958e-26
8,LRRC7,100,11.053047,2.386581,2.1189893198485293e-28,3.1926791509445945e-26
9,FLT1,1,7.1123466,9.808696,1.1408621903758096e-12,1.770504033244219e-08
9,ABCB1,2,6.6729665,8.297973,2.5068388283087857e-11,1.5978738985837735e-07
9,MECOM,3,6.6422706,7.161764,3.088872798344816e-11,1.5978738985837735e-07
9,ST6GALNAC3,4,6.346075,3.9633026,2.2087779513096248e-10,6.083935703704238e-07
9,CLDN5,5,6.339337,12.294475,2.3075637167594627e-10,6.083935703704238e-07
9,ATP10A,6,6.2994695,8.925792,2.986657658284835e-10,6.083935703704238e-07
9,VWF,7,6.291889,8.460964,3.136251409861067e-10,6.083935703704238e-07
9,EPAS1,8,6.2541747,7.3880453,3.996236388757366e-10,6.890843613013951e-07
9,PTPRG,9,6.2089734,3.6293068,5.333191320187174e-10,7.193433471784428e-07
9,COBLL1,10,6.1922216,6.42131,5.93220914477817e-10,7.193433471784428e-07
9,ELOVL7,11,6.0112286,5.6690173,1.8412249458793052e-09,1.5038931544789968e-06
9,HERC2,12,5.9310265,2.860786,3.0104656334885677e-09,2.2502392101686593e-06
9,UTRN,13,5.929155,4.0738235,3.044978633516454e-09,2.2502392101686593e-06
9,ADGRF5,14,5.8795547,7.5653434,4.113710939310592e-09,2.9007438157800685e-06
9,PODXL,15,5.809928,6.9897943,6.249976263340193e-09,3.3784173801752876e-06
9,IGF1R,16,5.8082433,2.6543338,6.313171211101446e-09,3.3784173801752876e-06
9,ARHGAP29,17,5.708669,6.0320854,1.1386295879811524e-08,5.700126637380485e-06
9,THSD4,18,5.671984,6.400596,1.411531905180621e-08,6.845488636405643e-06
9,PRKCH,19,5.62463,5.4786124,1.8590591364915723e-08,8.74264810279173e-06
9,SYNE2,20,5.619202,5.4730196,1.918412663772221e-08,8.756425332082677e-06
9,PTPRM,21,5.458798,3.139323,4.793689562212302e-08,1.7712682932374456e-05
9,FLI1,22,5.442327,4.9732966,5.258902077554196e-08,1.8548386668537174e-05
9,NXN,23,5.418931,4.6625695,5.99565078325652e-08,1.979712861816126e-05
9,CRIM1,24,5.3946924,3.4450517,6.864104837446375e-08,2.147180852902076e-05
9,ARL15,25,5.3905745,3.4666884,7.023273245739297e-08,2.147180852902076e-05
9,ANO2,26,5.3784084,6.550115,7.514710077157116e-08,2.2164583777349672e-05
9,SLC1A1,27,5.367646,4.098652,7.97707560184112e-08,2.2198392495537814e-05
9,CDYL2,28,5.3668976,4.3742332,8.010245375024922e-08,2.2198392495537814e-05
9,CADPS2,29,5.353141,3.5854146,8.644055617117345e-08,2.3534578793341067e-05
9,CGNL1,30,5.2720027,5.3689575,1.3494303016891745e-07,3.5913343823633816e-05
9,FN1,31,5.2698503,5.4662347,1.365350399893289e-07,3.5913343823633816e-05
9,MKL2,32,5.245518,3.234444,1.5584358699947723e-07,3.976907955268824e-05
9,HEG1,33,5.181787,5.001965,2.1976999075125788e-07,5.329078885107455e-05
9,ERG,34,5.108791,8.304569,3.242267583525191e-07,7.623750095261733e-05
9,PTPRB,35,5.0739775,4.3213058,3.8958519740673323e-07,8.891136291992784e-05
9,MYRIP,36,5.051049,3.337259,4.3938984083533666e-07,9.665438046761618e-05
9,BTNL9,37,5.0144577,6.5593457,5.318328449845239e-07,0.00011463213779603925
9,ENG,38,5.0021043,6.1187706,5.670786706772777e-07,0.00012055471082521467
9,RAPGEF2,39,4.946234,2.0405872,7.566288141395706e-07,0.00015450161271884206
9,ESYT2,40,4.937531,3.1190486,7.911786505026652e-07,0.000159458460742219
9,HLA-E,41,4.8771687,5.14028,1.0761935568255934e-06,0.00021141073175159978
9,WWC2,42,4.8580775,2.8037753,1.1853103118121637e-06,0.0002299353841126621
9,DUSP1,43,4.8387055,5.0638094,1.3068756775684734e-06,0.00024144528143077543
9,GNAS,44,4.8343067,1.9766387,1.3361029085407653e-06,0.00024394095338404865
9,ZBTB38,45,4.8283176,2.652812,1.3769141988165206e-06,0.00024846897036550676
9,CD34,46,4.749987,10.626532,2.0342962435746604e-06,0.00033678745241988396
9,IGFBP7,47,4.7494254,4.824589,2.03995235050384e-06,0.00033678745241988396
9,MYOF,48,4.723409,4.6428456,2.3192372178341593e-06,0.00036174957316146205
9,LEF1,49,4.723409,8.222311,2.3192372178341593e-06,0.00036174957316146205
9,ABCG2,50,4.711992,7.90368,2.4530737838991447e-06,0.00037692328764683987
9,EMCN,51,4.6969247,7.573398,2.641079504766548e-06,0.0003990073613814094
9,TPST2,52,4.696082,4.4246335,2.6519873718160754e-06,0.0003990073613814094
9,KANK3,53,4.6903734,7.0987425,2.727066257093862e-06,0.00039925793626263814
9,GRB10,54,4.6780205,2.8923876,2.896576854299594e-06,0.00042011192712033084
9,TFRC,55,4.644798,4.3612456,3.4040960425166587e-06,0.00048025605894378207
9,RAC1,56,4.63703,2.6779487,3.5345058340334536e-06,0.0004941621264717582
9,EMP2,57,4.616816,5.987415,3.8967245149160205e-06,0.0005351616614777143
9,BMPR2,58,4.5912676,2.565947,4.405624913946007e-06,0.0005894042503407593
9,PARVB,59,4.565906,4.2155824,4.973418071581347e-06,0.0006531279556440092
9,PPFIBP1,60,4.561133,3.1088617,5.087831743934426e-06,0.0006531279556440092
9,PLSCR4,61,4.5431647,4.021843,5.5415887665561344e-06,0.0007049173448211856
9,PLEKHG1,62,4.4683905,4.104977,7.88102950413637e-06,0.0009592819020079437
9,RBPMS,63,4.4675484,5.3202896,7.912113116632307e-06,0.0009592819020079437
9,GALNT18,64,4.4531364,3.141579,8.462499499943336e-06,0.0010102271518432357
9,HIPK3,65,4.4289913,2.6812818,9.467478011549943e-06,0.001113074176221542
9,PLXNA2,66,4.4215045,3.01216,9.801594984787333e-06,0.0011436913726986062
9,TMSB10,67,4.3771453,4.0861554,1.20243712221932e-05,0.0013329015499801164
9,ADGRL4,68,4.34907,10.5899315,1.3671602703493402e-05,0.001494152129264184
9,NOTCH4,69,4.344765,9.261798,1.3942472995085025e-05,0.0015130995693057657
9,ADD1,70,4.3364363,1.8959678,1.4481147874763877e-05,0.0015498823025411077
9,LMBR1,71,4.331757,2.7907984,1.4792422078853591e-05,0.0015583753530906692
9,ADIPOR2,72,4.331663,2.6440604,1.4798712166928077e-05,0.0015583753530906692
9,ZNF366,73,4.3307276,8.706129,1.4861753480083708e-05,0.0015583753530906692
9,XAF1,74,4.3277326,4.307744,1.506521098174957e-05,0.0015691074444682657
9,NOSTRIN,75,4.3118234,7.469344,1.6191377586335616e-05,0.0016751599250822828
9,KLF2,76,4.3077054,7.8476562,1.6495672816567925e-05,0.0016953400426511101
9,ITGA6,77,4.2973175,4.3194604,1.728773262196449e-05,0.0017650547536859668
9,GALNT15,78,4.2669964,4.353395,1.9812248515547848e-05,0.0019844854208271195
9,BACE2,79,4.2563276,4.57535,2.078121491075828e-05,0.0020541635299366734
9,RELL1,80,4.2513676,4.1801076,2.1246909958157954e-05,0.0020755126636539958
9,ANXA2,81,4.2511806,5.9250965,2.126467643024585e-05,0.0020755126636539958
9,SP100,82,4.236488,3.3447988,2.270434245051369e-05,0.0022021793155595124
9,SLC7A5,83,4.2171154,5.0447197,2.474471532611081e-05,0.0023350893753785076
9,MGLL,84,4.2169285,2.7739313,2.4765254648039462e-05,0.0023350893753785076
9,SLCO4A1,85,4.216367,6.73524,2.482696996826173e-05,0.0023350893753785076
9,PDZRN3,86,4.1889467,3.1112063,2.802523558614629e-05,0.0025735126098307944
9,IRAK3,87,4.187543,4.0396876,2.819908439715685e-05,0.002574244651526336
